2024-07-12 17:41:57 {'D1': 0, 'D2': 0, 'D3': 0, 'D4': 0, 'D5': 0, 'D6': 0, 'D7': -1}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
2024-07-12 17:42:20 {'D1': 0, 'D2': 0, 'D3': 2, 'D4': -1, 'D5': 17, 'D6': -18, 'D7': 201}
